id_articolo,url_articolo,titolo,data_pubblicazione_iso,n_words_body
world/2025/dec/05/putin-vows-oil-shipments-to-india-will-be-uninterrupted-in-defiance-of-us,https://www.theguardian.com/world/2025/dec/05/putin-vows-oil-shipments-to-india-will-be-uninterrupted-in-defiance-of-us,Putin vows oil shipments to India will be ‘uninterrupted’ in defiance of US,2025-12-05T13:38:14Z,541
us-news/2025/dec/05/first-thing-us-supreme-court-approves-redrawn-texas-congressional-maps,https://www.theguardian.com/us-news/2025/dec/05/first-thing-us-supreme-court-approves-redrawn-texas-congressional-maps,First Thing: US supreme court approves redrawn Texas congressional maps,2025-12-05T12:23:40Z,1044
us-news/2025/dec/05/neo-nazi-base-leader-on-terrorism-arrest,https://www.theguardian.com/us-news/2025/dec/05/neo-nazi-base-leader-on-terrorism-arrest,US leader of global neo-Nazi terrorist group signals retribution for arrests,2025-12-05T12:00:24Z,1096
music/2025/dec/05/laura-cannell-brightly-shone-the-moon-review-bleakness-and-beauty-in-a-haunting-carol-collection,https://www.theguardian.com/music/2025/dec/05/laura-cannell-brightly-shone-the-moon-review-bleakness-and-beauty-in-a-haunting-carol-collection,Laura Cannell: Brightly Shone the Moon review – bleakness and beauty in a haunting carol collection,2025-12-05T09:00:44Z,452
sport/2025/dec/05/nodirbek-abdusattorov-overwhelms-rivals-london-classic-chess,https://www.theguardian.com/sport/2025/dec/05/nodirbek-abdusattorov-overwhelms-rivals-london-classic-chess,Abdusattorov overwhelms rivals at Arsenal but England hit back in style,2025-12-05T08:00:44Z,748
world/2025/dec/05/friday-briefing-after-constant-leaks-and-a-resignation-is-the-obr-still-fit-for-purpose,https://www.theguardian.com/world/2025/dec/05/friday-briefing-after-constant-leaks-and-a-resignation-is-the-obr-still-fit-for-purpose,"Friday briefing: After ​constant leak​s and ​a resignation​, is the OBR ​still ​fit for ​purpose?",2025-12-05T06:32:46Z,2791
world/2025/dec/05/eu-leaders-ukraine-talks-funds,https://www.theguardian.com/world/2025/dec/05/eu-leaders-ukraine-talks-funds,EU leaders race to save Ukraine funding deal as Kyiv’s cash runs low,2025-12-05T05:00:42Z,815
us-news/live/2025/dec/04/us-politics-live-donald-trump-latest-news-updates-democrats-republicans,https://www.theguardian.com/us-news/live/2025/dec/04/us-politics-live-donald-trump-latest-news-updates-democrats-republicans,Supreme court allows Texas to use new congressional map favoring Republicans in 2026 elections – as it happened,2025-12-05T02:48:52Z,8825
world/2025/dec/05/ukraine-war-briefing-drones-reportedly-near-zelenskyy-flight-path-dublin,https://www.theguardian.com/world/2025/dec/05/ukraine-war-briefing-drones-reportedly-near-zelenskyy-flight-path-dublin,Ukraine war briefing: drones reportedly spotted near Zelenskyy flight path on Dublin trip,2025-12-05T02:38:15Z,879
tv-and-radio/2025/dec/04/ireland-spain-and-the-netherlands-to-boycott-eurovision-2026-as-israel-cleared-to-compete,https://www.theguardian.com/tv-and-radio/2025/dec/04/ireland-spain-and-the-netherlands-to-boycott-eurovision-2026-as-israel-cleared-to-compete,Four countries to boycott Eurovision 2026 as Israel cleared to compete,2025-12-04T23:20:22Z,843
technology/2025/dec/04/russia-snapchat-apple,https://www.theguardian.com/technology/2025/dec/04/russia-snapchat-apple,"Russia blocks Snapchat and restricts Apple’s FaceTime, state officials say",2025-12-04T20:46:07Z,611
australia-news/2025/dec/05/morning-mail-friday-ntwnfb,https://www.theguardian.com/australia-news/2025/dec/05/morning-mail-friday-ntwnfb,"Morning Mail: water challenge for AI revolution, Labor weighs gas reserve options, Starc sublime but England have edge ",2025-12-04T19:49:44Z,947
uk-news/2025/dec/04/it-wasnt-dawns-fault-novichok-poisoning-victims-family-say-shes-finally-been-exonerated,https://www.theguardian.com/uk-news/2025/dec/04/it-wasnt-dawns-fault-novichok-poisoning-victims-family-say-shes-finally-been-exonerated,‘We’ve got her back now’: novichok victim’s family ready to lay her to rest,2025-12-04T19:44:36Z,833
politics/2025/dec/04/christopher-harborne-the-intensely-private-mega-donor-bankrolling-reform-uk,https://www.theguardian.com/politics/2025/dec/04/christopher-harborne-the-intensely-private-mega-donor-bankrolling-reform-uk,"Christopher Harborne, the ‘intensely private’ mega-donor bankrolling Reform UK",2025-12-04T19:19:54Z,921
politics/live/2025/dec/04/reform-uk-nigel-farage-richard-tice-keir-starmer-kemi-badenoch-uk-politics-live-news-updates,https://www.theguardian.com/politics/live/2025/dec/04/reform-uk-nigel-farage-richard-tice-keir-starmer-kemi-badenoch-uk-politics-live-news-updates,Farage criticises BBC over racism allegations and claims one fellow pupil said he was ‘offensive’ but not racist – as it happened,2025-12-04T18:01:46Z,8602
stage/2025/dec/04/margaretta-darcy-obituary,https://www.theguardian.com/stage/2025/dec/04/margaretta-darcy-obituary,Margaretta D’Arcy obituary,2025-12-04T17:46:53Z,991
world/2025/dec/04/putin-and-modi-to-meet-amid-politically-treacherous-times-for-russia-and-india,https://www.theguardian.com/world/2025/dec/04/putin-and-modi-to-meet-amid-politically-treacherous-times-for-russia-and-india,Putin and Modi to meet amid politically treacherous times for Russia and India,2025-12-04T17:08:10Z,1168
stage/2025/dec/04/rsc-to-cut-workforce-faces-perilous-situation,https://www.theguardian.com/stage/2025/dec/04/rsc-to-cut-workforce-faces-perilous-situation,RSC to cut workforce by 11% as it faces ‘perilous situation’,2025-12-04T16:48:50Z,617
world/2025/dec/04/macron-believes-us-may-betray-ukraine-on-territory-says-der-spiegel,https://www.theguardian.com/world/2025/dec/04/macron-believes-us-may-betray-ukraine-on-territory-says-der-spiegel,Macron reportedly warned Zelenskyy US may ‘betray Ukraine on territory’,2025-12-04T16:35:50Z,604
world/live/2025/dec/04/german-chancellor-ukraine-russia-future-of-europe-live-latest-news,https://www.theguardian.com/world/live/2025/dec/04/german-chancellor-ukraine-russia-future-of-europe-live-latest-news,Macron reportedly warned European leaders ‘there is a chance that the US will betray Ukraine’ – as it happened,2025-12-04T16:11:24Z,3288
football/2025/dec/04/world-cup-2026-draw-worst-case-scenarios-for-england-scotland-usa-and-australia,https://www.theguardian.com/football/2025/dec/04/world-cup-2026-draw-worst-case-scenarios-for-england-scotland-usa-and-australia,"World Cup 2026 draw: worst-case scenarios for England, Scotland, USA and Australia",2025-12-04T15:50:59Z,1360
politics/2025/dec/04/nigel-farage-reform-uk-donation-brexit-party-christopher-harborne-crypto-uk-politics,https://www.theguardian.com/politics/2025/dec/04/nigel-farage-reform-uk-donation-brexit-party-christopher-harborne-crypto-uk-politics,Crypto investor gives £9m to Reform UK as donations exceed those to Tories,2025-12-04T13:44:43Z,787
world/2025/dec/04/trump-ukraine-peace-envoys-prepare-meet-kyiv-official,https://www.theguardian.com/world/2025/dec/04/trump-ukraine-peace-envoys-prepare-meet-kyiv-official,US envoy Steve Witkoff to meet Ukraine national security chief in Miami ,2025-12-04T13:25:30Z,837
us-news/2025/dec/04/first-thing-alligator-alcatraz-detainees-human-rights-violations-amnesty-report-alleges,https://www.theguardian.com/us-news/2025/dec/04/first-thing-alligator-alcatraz-detainees-human-rights-violations-amnesty-report-alleges,"First Thing: ‘Alligator Alcatraz’ detainees face human rights violations, report alleges",2025-12-04T12:44:31Z,1097
environment/2025/dec/04/critical-minerals-military-us-pentagon-climate-crisis,https://www.theguardian.com/environment/2025/dec/04/critical-minerals-military-us-pentagon-climate-crisis,"Global race to secure critical minerals for weapons threatens climate, warns report",2025-12-04T12:00:20Z,668
uk-news/2025/dec/04/novichok-poisonings-russia-role-uk-response-key-questions-attack,https://www.theguardian.com/uk-news/2025/dec/04/novichok-poisonings-russia-role-uk-response-key-questions-attack,"Novichok poisonings, Russia’s role and UK response: key questions of inquiry",2025-12-04T12:00:17Z,956
world/2025/dec/04/childrens-rights-must-be-protected-in-any-ukraine-peace-plan-130-mps-tell-foreign-office,https://www.theguardian.com/world/2025/dec/04/childrens-rights-must-be-protected-in-any-ukraine-peace-plan-130-mps-tell-foreign-office,"Children’s rights must be protected in any Ukraine peace plan, 130 MPs tell Foreign Office",2025-12-04T10:57:04Z,529
australia-news/live/2025/dec/04/australia-news-live-senate-estimates-national-fiscal-outlook-labor-coalition-cost-of-living-victoria-public-service-cuts-ntwnfb,https://www.theguardian.com/australia-news/live/2025/dec/04/australia-news-live-senate-estimates-national-fiscal-outlook-labor-coalition-cost-of-living-victoria-public-service-cuts-ntwnfb,Marles says Labor ‘working through’ Trump administration’s Aukus review – as it happened,2025-12-04T07:32:49Z,9122
world/2025/dec/04/thursday-briefing-will-the-ramped-up-rhetoric-of-reform-bring-about-the-demise-of-the-conservatives,https://www.theguardian.com/world/2025/dec/04/thursday-briefing-will-the-ramped-up-rhetoric-of-reform-bring-about-the-demise-of-the-conservatives,Thursday briefing: ​Will the ramped up rhetoric of Reform bring about the demise of the Conservatives? ,2025-12-04T06:59:49Z,2010
commentisfree/2025/dec/04/europe-trump-putin-plans-ukraine-nato,https://www.theguardian.com/commentisfree/2025/dec/04/europe-trump-putin-plans-ukraine-nato,Europe is holding the line against Trump’s and Putin’s plans for Ukraine. But it won’t be able to for ever,2025-12-04T06:00:07Z,1155
world/2025/dec/04/europeans-trump-enemy-of-europe-russia-war-poll,https://www.theguardian.com/world/2025/dec/04/europeans-trump-enemy-of-europe-russia-war-poll,"Half of Europeans see Trump as enemy of Europe, survey finds",2025-12-04T03:00:02Z,618
us-news/live/2025/dec/03/donald-trump-somali-immigrants-ice-minnesota-pete-hegseth-caribbean-boats-venezuela-us-politics-live-latest-news-updates,https://www.theguardian.com/us-news/live/2025/dec/03/donald-trump-somali-immigrants-ice-minnesota-pete-hegseth-caribbean-boats-venezuela-us-politics-live-latest-news-updates,Pentagon reportedly knew strike on alleged drug boat left survivors - as it happened,2025-12-04T02:54:49Z,7051
world/2025/dec/04/ukraine-war-briefing-stop-wasting-worlds-time-putin-told,https://www.theguardian.com/world/2025/dec/04/ukraine-war-briefing-stop-wasting-worlds-time-putin-told,"Ukraine war briefing: Stop wasting the world’s time, Putin told",2025-12-04T02:32:34Z,1015
world/2025/dec/03/german-president-state-visit-uk-windsor-king-charles,https://www.theguardian.com/world/2025/dec/03/german-president-state-visit-uk-windsor-king-charles,King Charles decries ‘Russian aggression’ in pledge on defending Europe,2025-12-04T00:21:17Z,745
world/2025/dec/03/european-commission-reparations-loan-ukraine-frozen-russian-assets,https://www.theguardian.com/world/2025/dec/03/european-commission-reparations-loan-ukraine-frozen-russian-assets,European Commission plans ‘reparations loan’ to Ukraine using frozen Russian assets,2025-12-03T23:17:40Z,1137
australia-news/2025/dec/04/morning-mail-thursday-ntwnfb,https://www.theguardian.com/australia-news/2025/dec/04/morning-mail-thursday-ntwnfb,"Morning Mail: who is behind Reform Australia, Helen Garner’s library outrage, images from Epstein’s island",2025-12-03T19:49:41Z,1011
world/2025/dec/03/the-ukraine-peace-deal-has-stumbled-yet-again-over-an-inevitable-obstacle-putin,https://www.theguardian.com/world/2025/dec/03/the-ukraine-peace-deal-has-stumbled-yet-again-over-an-inevitable-obstacle-putin,The Ukraine peace deal has stumbled yet again over an inevitable obstacle: Putin ,2025-12-03T19:23:38Z,782
thefilter/2025/dec/03/best-christmas-gifts-mum-uk,https://www.theguardian.com/thefilter/2025/dec/03/best-christmas-gifts-mum-uk,The best UK Christmas gifts for mums: 63 thoughtful ideas they’ll love,2025-12-03T19:00:52Z,4381
commentisfree/2025/dec/03/the-guardian-view-on-us-russia-talks-on-ukraine-a-warning-to-europe-to-move-faster-on-security-cooperation,https://www.theguardian.com/commentisfree/2025/dec/03/the-guardian-view-on-us-russia-talks-on-ukraine-a-warning-to-europe-to-move-faster-on-security-cooperation,The Guardian view on US-Russia talks on Ukraine: a warning to Europe to move faster on security cooperation,2025-12-03T18:30:51Z,595
news/2025/dec/03/after-the-hong-kong-inferno-inside-the-5-december-guardian-weekly,https://www.theguardian.com/news/2025/dec/03/after-the-hong-kong-inferno-inside-the-5-december-guardian-weekly,After the Hong Kong inferno: inside the 5 December Guardian Weekly,2025-12-03T18:00:51Z,608
politics/live/2025/dec/03/nigel-farage-deal-tories-conservatives-pact-kemi-badenoch-labour-keir-starmer-pmqs-uk-politics-news-live,https://www.theguardian.com/politics/live/2025/dec/03/nigel-farage-deal-tories-conservatives-pact-kemi-badenoch-labour-keir-starmer-pmqs-uk-politics-news-live,"‘Failed former Tory MPs’ who join Reform unlikely to be selected as candidates, Zia Yusuf says – as it happened",2025-12-03T17:47:36Z,7028
world/live/2025/dec/03/nato-vladimir-putin-russia-rejects-ukraine-peace-deal-volodymyr-zelenskyy-europe-live-latest-news-updates,https://www.theguardian.com/world/live/2025/dec/03/nato-vladimir-putin-russia-rejects-ukraine-peace-deal-volodymyr-zelenskyy-europe-live-latest-news-updates,"Nato ‘ready to do what it takes’ to protect Europe, as Russia denies rejecting Ukraine peace plan – as it happened",2025-12-03T16:48:19Z,4878
world/2025/dec/03/amid-missiles-and-diplomacy-russia-is-exploiting-western-divisions-over-ukraine,https://www.theguardian.com/world/2025/dec/03/amid-missiles-and-diplomacy-russia-is-exploiting-western-divisions-over-ukraine,"Amid missiles and diplomacy, Russia is exploiting western divisions over Ukraine",2025-12-03T16:08:33Z,663
film/2025/dec/03/june-squibb-interview-eleanor-the-great-scarlett-johansson-broadway-gypsy,https://www.theguardian.com/film/2025/dec/03/june-squibb-interview-eleanor-the-great-scarlett-johansson-broadway-gypsy,‘It was legs out all the time!’ June Squibb on starring in Scarlett Johansson’s directing debut – and Broadway’s original Gypsy,2025-12-03T16:06:48Z,1631
world/2025/oct/23/eu-has-a-plan-to-use-frozen-russian-assets-to-fund-ukraine-how-will-it-work,https://www.theguardian.com/world/2025/oct/23/eu-has-a-plan-to-use-frozen-russian-assets-to-fund-ukraine-how-will-it-work,EU has a plan to use frozen Russian assets to fund Ukraine – how will it work?,2025-12-03T16:00:31Z,1095
world/ng-interactive/2025/dec/03/which-areas-is-russia-demanding-as-its-price-for-peace-in-ukraine-visual-explainer,https://www.theguardian.com/world/ng-interactive/2025/dec/03/which-areas-is-russia-demanding-as-its-price-for-peace-in-ukraine-visual-explainer,Which areas is Russia demanding as its price for peace in Ukraine? – visual explainer,2025-12-03T14:46:58Z,43
us-news/2025/dec/03/first-thing-victim-family-trump-drug-boat-strikes-files-complaint-extrajudicial-killing,https://www.theguardian.com/us-news/2025/dec/03/first-thing-victim-family-trump-drug-boat-strikes-files-complaint-extrajudicial-killing,First Thing: Family of victim of Trump boat airstrikes files complaint against ‘extrajudicial killing’,2025-12-03T12:46:01Z,977
